;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;<---------------------------Produktion----------------------->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tid;Total förbrukning;Vindkraft;Vattenkraft;Kärnkraft;Övr.värmekraft;Ospec. prod.;Solkraft;Energilager;Total produktion;Import/export;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6.2024 19:00;-11952,74;1088,81;8667,38;4631,91;240,89;8,02;60,92;0,04;14697,97;-2743,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6.2024 20:00;-11669,92;1403,44;8437,21;4633,99;241,60;4,27;9,01;0,04;14729,56;-3057,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6.2024 21:00;-11457,94;1865,69;8084,07;4634,22;238,44;6,47;2,21;0,04;14831,13;-3371,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6.2024 22:00;-11128,48;2166,80;7771,65;4633,46;245,41;7,58;2,12;0,04;14827,06;-3696,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6.2024 23:00;-10720,12;2274,74;6874,30;4633,83;236,05;7,86;1,73;0,02;14028,53;-3307,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 0:00;-10448,02;2235,73;6855,82;4632,65;242,01;6,12;1,59;0,05;13973,97;-3524,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 1:00;-10221,53;2325,44;6679,92;4634,16;250,66;6,39;1,70;0,05;13898,31;-3675,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 2:00;-10064,75;2299,51;6546,64;4633,99;255,37;6,75;1,60;0,05;13743,90;-3677,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 3:00;-9837,91;2249,88;6195,17;4633,09;241,27;8,59;7,72;0,05;13335,77;-3496,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 4:00;-9711,21;2100,75;5454,43;4632,44;207,71;9,44;57,21;0,05;12462,04;-2749,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 5:00;-9805,04;1723,69;4651,20;4633,00;187,43;8,80;204,08;0,05;11408,24;-1601,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 6:00;-10236,96;1596,88;4155,28;4632,89;180,00;6,97;467,30;0,04;11039,36;-801,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 7:00;-10653,36;1805,27;4059,99;4632,50;174,48;9,82;799,94;0,04;11482,04;-827,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 8:00;-11095,52;1942,92;3711,79;4632,47;172,66;15,35;1090,16;0,05;11565,40;-468,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 9:00;-11409,50;2323,13;3515,60;4632,81;171,23;13,97;1269,14;0,05;11925,92;-514,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 10:00;-11618,77;2939,51;3234,73;4631,97;173,34;10,93;1345,51;0,05;12336,03;-715,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 11:00;-11696,08;3516,42;3052,15;4632,20;169,78;15,14;1295,02;0,04;12680,74;-983,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 12:00;-11636,73;4115,92;2948,91;4631,57;179,70;11,91;1142,55;0,05;13030,62;-1392,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 13:00;-11607,30;4225,90;2991,44;4632,32;192,73;14,89;968,86;0,05;13026,18;-1417,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 14:00;-11620,03;4352,46;3031,92;4630,63;234,75;15,61;810,75;0,05;13076,17;-1454,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 15:00;-11732,36;4631,83;3232,21;4608,82;254,66;20,07;542,75;0,04;13290,39;-1556,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 16:00;-11762,94;4815,93;4167,46;4577,48;259,76;20,68;345,23;0,05;14186,60;-2421,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 17:00;-11771,31;5157,20;4763,06;4597,65;270,63;20,23;232,35;0,04;15041,15;-3267,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 18:00;-11605,65;4930,62;5589,95;4608,23;277,51;20,64;110,91;0,05;15537,92;-3930,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 19:00;-11507,56;4424,22;6388,99;4612,94;281,89;13,92;32,86;0,05;15754,88;-4245,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 20:00;-11314,74;4384,00;6614,04;4620,15;283,71;11,40;6,70;0,05;15920,05;-4603,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 21:00;-11133,79;4669,53;6184,36;4621,26;286,29;8,96;1,98;0,05;15772,43;-4636,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 22:00;-10820,72;4765,94;5912,04;4619,39;281,08;9,16;1,73;0,05;15589,39;-4767,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.6.2024 23:00;-10383,23;4485,12;5400,90;4619,77;279,47;10,31;1,41;0,07;14797,04;-4412,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 0:00;-10141,90;4378,64;4763,27;4620,34;259,83;11,65;1,31;0,05;14035,09;-3892,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 1:00;-9965,42;3898,38;4303,08;4621,67;282,47;9,95;1,37;0,05;13116,97;-3150,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 2:00;-9746,90;3629,58;3990,94;4621,56;287,99;10,36;1,51;0,05;12541,97;-2793,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 3:00;-9499,18;3326,14;3751,77;4621,87;287,41;8,51;6,34;0,03;12002,06;-2501,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 4:00;-9377,24;2761,49;3689,22;4622,67;280,47;5,63;53,46;0,02;11412,97;-2034,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 5:00;-9511,65;2397,16;3567,45;4624,07;261,90;3,93;201,07;0,02;11055,60;-1542,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 6:00;-9761,40;2199,74;3205,90;4625,54;268,87;4,62;486,95;0,02;10791,64;-1028,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 7:00;-10249,56;2224,46;3243,98;4626,72;263,82;5,78;887,03;0,11;11251,90;-1000,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 8:00;-10813,96;2316,12;3047,37;4626,56;265,24;7,00;1303,27;0,01;11565,56;-750,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 9:00;-11145,46;2518,19;2961,90;4628,29;264,12;7,82;1585,52;0,00;11965,84;-818,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 10:00;-11475,72;2590,06;2886,83;4628,30;259,07;10,54;1698,53;0,00;12073,32;-596,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 11:00;-11587,85;2716,96;2813,41;4628,40;265,76;8,70;1749,60;0,00;12182,84;-593,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 12:00;-11605,62;2759,55;2758,29;4627,67;281,82;9,51;1736,61;0,00;12173,44;-566,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 13:00;-11530,50;2865,80;2790,36;4626,19;282,44;11,00;1691,90;0,00;12267,69;-735,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 14:00;-11449,87;2743,12;2957,34;4625,31;293,38;11,07;1528,69;0,00;12158,92;-707,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 15:00;-11467,17;2838,69;3726,10;4624,68;317,23;9,58;1187,83;0,00;12704,11;-1235,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 16:00;-11695,83;2657,90;4958,35;4624,46;345,60;9,04;796,98;0,00;13392,34;-1694,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 17:00;-11927,01;2468,98;6710,08;4623,79;350,93;6,63;464,88;0,00;14625,29;-2696,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 18:00;-11961,35;2266,94;7288,17;4623,66;364,26;4,96;196,38;0,00;14744,36;-2781,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 19:00;-11823,47;2274,69;7456,47;4624,87;366,64;6,31;49,58;0,00;14778,56;-2953,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 20:00;-11653,90;2548,89;7456,55;4626,84;360,19;5,79;8,42;0,00;15006,68;-3351,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 21:00;-11442,49;3181,19;7083,49;4626,52;355,80;6,07;2,19;0,00;15255,25;-3811,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 22:00;-11014,07;3367,32;6650,43;4626,07;349,82;6,90;1,97;0,00;15002,50;-3986,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.6.2024 23:00;-10731,98;3468,53;6307,66;4627,31;343,29;6,45;1,63;0,00;14754,87;-4021,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 0:00;-10472,71;3065,78;6243,06;4628,19;332,34;6,70;3,95;0,00;14280,02;-3806,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 1:00;-10319,23;2708,41;6231,19;4629,08;354,02;7,31;1,29;0,00;13931,29;-3610,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 2:00;-10127,62;2166,04;6351,86;4629,34;356,70;8,01;1,44;0,00;13513,39;-3384,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 3:00;-10020,67;1634,77;6670,21;4630,30;357,90;6,75;5,52;0,00;13305,45;-3283,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 4:00;-10350,21;1399,98;7023,04;4629,90;351,20;6,19;40,80;0,00;13451,10;-3099,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 5:00;-11648,89;1022,77;7930,73;4632,84;354,31;9,27;152,04;0,00;14101,95;-2451,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 6:00;-12775,98;729,63;8933,87;4632,52;351,66;7,91;358,88;0,00;15014,47;-2233,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 7:00;-13237,59;695,50;9051,75;4633,46;350,49;6,97;689,58;0,63;15428,38;-2185,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 8:00;-13341,96;755,32;9081,84;4627,59;364,87;15,60;1033,47;0,00;15878,70;-2531,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 9:00;-13442,62;773,83;8848,03;4625,57;363,36;11,70;1343,40;0,00;15965,90;-2517,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 10:00;-13591,94;816,84;8650,58;4626,86;360,46;9,77;1589,65;0,00;16054,15;-2457,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 11:00;-13565,26;954,43;8275,56;4626,02;351,64;8,82;1614,70;0,00;15831,18;-2260,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 12:00;-13435,13;1268,99;7529,38;4629,84;351,41;9,41;1665,80;0,00;15454,83;-2014,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 13:00;-13366,50;1359,05;7661,41;4628,70;349,16;19,15;1694,01;0,00;15711,48;-2339,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 14:00;-13439,49;1366,92;7864,34;4628,19;281,64;37,37;1424,31;0,00;15602,77;-2157,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 15:00;-13267,54;1196,10;8222,31;4628,36;279,07;9,60;1096,47;0,00;15431,91;-2159,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 16:00;-13298,68;1021,94;8359,78;4626,41;296,70;7,25;743,21;0,00;15055,30;-1751,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 17:00;-13148,63;965,03;8735,80;4625,09;321,80;25,13;467,62;0,00;15140,48;-1986,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 18:00;-12932,30;950,69;8845,19;4627,36;344,30;4,70;193,63;0,63;14966,51;-2029,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 19:00;-12790,35;907,57;8811,14;4626,40;375,19;5,41;52,45;0,00;14778,15;-1983,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 20:00;-12473,17;871,18;8622,46;4627,92;382,34;5,37;8,34;0,00;14517,60;-2039,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 21:00;-12153,53;787,94;8091,11;4629,70;371,25;6,28;2,04;0,00;13888,31;-1730,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 22:00;-11586,11;980,28;8001,65;4630,10;355,53;6,67;1,93;0,00;13976,17;-2385,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.6.2024 23:00;-11062,09;1210,19;7054,47;4629,06;358,19;6,45;1,56;0,00;13259,93;-2193,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 0:00;-10721,62;1160,59;6829,47;4631,63;367,16;6,60;8,62;0,00;13004,07;-2278,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 1:00;-10479,09;1140,12;6727,19;4633,60;346,91;6,93;1,25;0,00;12856,00;-2372,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 2:00;-10302,73;1088,27;6638,48;4633,12;349,69;6,29;1,27;0,00;12717,12;-2410,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 3:00;-10186,15;1059,26;6760,78;4635,59;351,02;7,48;5,99;0,00;12820,13;-2629,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 4:00;-10452,50;931,74;7348,86;4635,31;352,45;10,20;47,55;0,00;13326,11;-2869,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 5:00;-11641,58;700,37;8864,50;4630,23;356,43;9,54;178,00;0,00;14739,07;-3093,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 6:00;-12704,07;543,96;9691,38;4628,70;352,66;8,38;433,16;0,61;15658,86;-2950,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 7:00;-13048,25;596,63;9971,50;4620,01;348,50;9,36;832,48;0,00;16378,48;-3326,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 8:00;-13192,58;864,10;9783,00;4618,00;351,63;18,34;1259,87;0,00;16894,94;-3697,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 9:00;-13193,49;1341,27;8901,05;4619,72;352,31;23,85;1525,41;0,00;16763,60;-3565,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 10:00;-13239,00;1929,59;8725,22;4621,09;365,14;16,59;1660,92;0,00;17318,55;-4075,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 11:00;-13270,69;2455,95;8648,29;4622,33;364,10;24,00;1745,13;0,00;17859,79;-4584,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 12:00;-13304,63;2705,99;8005,63;4627,75;375,13;27,77;1649,34;0,00;17391,60;-4082,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 13:00;-13174,23;3026,91;7640,25;4629,02;376,50;27,26;1557,17;0,00;17257,12;-4078,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 14:00;-13170,48;3274,73;7575,33;4626,95;360,08;19,50;1482,25;0,00;17338,84;-4163,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 15:00;-13030,99;3662,10;7527,33;4627,12;370,79;15,65;1184,50;0,00;17387,48;-4351,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 16:00;-13047,22;3755,20;7528,67;4471,38;373,36;13,02;848,74;0,00;16990,38;-3938,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 17:00;-12989,30;3579,68;8249,38;4200,28;376,78;11,72;485,74;0,00;16903,58;-3909,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 18:00;-12905,28;3338,51;8453,03;4152,61;379,19;8,98;210,41;0,00;16542,72;-3632,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 19:00;-12861,89;3037,80;8430,45;4094,29;377,72;7,09;59,79;0,00;16007,15;-3140,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 20:00;-12544,99;2903,45;8070,63;4094,60;371,33;4,62;10,13;0,00;15454,76;-2904,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 21:00;-12221,18;3070,73;7549,79;4095,86;366,80;9,75;2,10;0,00;15095,03;-2868,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 22:00;-11700,57;3254,61;7240,19;4096,33;354,91;10,68;1,93;0,00;14958,65;-3252,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.6.2024 23:00;-11130,88;3326,55;6691,25;4096,77;354,53;11,91;1,58;0,00;14482,59;-3346,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
