Date/Time SNT;MBA;Load Profile [MWh]
06.06.2024/15:30;SE1, SE2, SE3, SE4;-677,362122
06.06.2024/15:45;SE1, SE2, SE3, SE4;-669,688348
06.06.2024/16:00;SE1, SE2, SE3, SE4;-708,468136
06.06.2024/16:15;SE1, SE2, SE3, SE4;-703,384499
06.06.2024/16:30;SE1, SE2, SE3, SE4;-703,933833
06.06.2024/16:45;SE1, SE2, SE3, SE4;-705,505559
06.06.2024/17:00;SE1, SE2, SE3, SE4;-722,317373
06.06.2024/17:15;SE1, SE2, SE3, SE4;-720,509873
06.06.2024/17:30;SE1, SE2, SE3, SE4;-722,537134
06.06.2024/17:45;SE1, SE2, SE3, SE4;-720,891586
06.06.2024/18:00;SE1, SE2, SE3, SE4;-723,534891
06.06.2024/18:15;SE1, SE2, SE3, SE4;-719,268796
06.06.2024/18:30;SE1, SE2, SE3, SE4;-708,646612
06.06.2024/18:45;SE1, SE2, SE3, SE4;-701,665898
06.06.2024/19:00;SE1, SE2, SE3, SE4;-701,397851
06.06.2024/19:15;SE1, SE2, SE3, SE4;-688,612691
06.06.2024/19:30;SE1, SE2, SE3, SE4;-690,440327
06.06.2024/19:45;SE1, SE2, SE3, SE4;-686,022051
06.06.2024/20:00;SE1, SE2, SE3, SE4;-672,512674
06.06.2024/20:15;SE1, SE2, SE3, SE4;-675,97269
06.06.2024/20:30;SE1, SE2, SE3, SE4;-674,3907
06.06.2024/20:45;SE1, SE2, SE3, SE4;-672,365225
06.06.2024/21:00;SE1, SE2, SE3, SE4;-666,120602
06.06.2024/21:15;SE1, SE2, SE3, SE4;-664,474746
06.06.2024/21:30;SE1, SE2, SE3, SE4;-662,727274
06.06.2024/21:45;SE1, SE2, SE3, SE4;-657,348179
06.06.2024/22:00;SE1, SE2, SE3, SE4;-623,779846
06.06.2024/22:15;SE1, SE2, SE3, SE4;-617,127266
06.06.2024/22:30;SE1, SE2, SE3, SE4;-610,740755
06.06.2024/22:45;SE1, SE2, SE3, SE4;-610,761027
06.06.2024/23:00;SE1, SE2, SE3, SE4;-571,315114
06.06.2024/23:15;SE1, SE2, SE3, SE4;-569,578748
06.06.2024/23:30;SE1, SE2, SE3, SE4;-572,565561
06.06.2024/23:45;SE1, SE2, SE3, SE4;-571,327757
07.06.2024/00:00;SE1, SE2, SE3, SE4;-546,614723
07.06.2024/00:15;SE1, SE2, SE3, SE4;-546,365525
07.06.2024/00:30;SE1, SE2, SE3, SE4;-544,759215
07.06.2024/00:45;SE1, SE2, SE3, SE4;-540,144515
07.06.2024/01:00;SE1, SE2, SE3, SE4;-527,213407
07.06.2024/01:15;SE1, SE2, SE3, SE4;-529,908049
07.06.2024/01:30;SE1, SE2, SE3, SE4;-531,508647
07.06.2024/01:45;SE1, SE2, SE3, SE4;-528,993654
07.06.2024/02:00;SE1, SE2, SE3, SE4;-516,918694
07.06.2024/02:15;SE1, SE2, SE3, SE4;-518,386268
07.06.2024/02:30;SE1, SE2, SE3, SE4;-515,848906
07.06.2024/02:45;SE1, SE2, SE3, SE4;-513,169094
07.06.2024/03:00;SE1, SE2, SE3, SE4;-502,55427
07.06.2024/03:15;SE1, SE2, SE3, SE4;-502,582109
07.06.2024/03:30;SE1, SE2, SE3, SE4;-500,147436
07.06.2024/03:45;SE1, SE2, SE3, SE4;-500,330546
07.06.2024/04:00;SE1, SE2, SE3, SE4;-505,146641
07.06.2024/04:15;SE1, SE2, SE3, SE4;-500,625484
07.06.2024/04:30;SE1, SE2, SE3, SE4;-498,015782
07.06.2024/04:45;SE1, SE2, SE3, SE4;-493,248686
07.06.2024/05:00;SE1, SE2, SE3, SE4;-520,088258
07.06.2024/05:15;SE1, SE2, SE3, SE4;-515,103515
07.06.2024/05:30;SE1, SE2, SE3, SE4;-515,394215
07.06.2024/05:45;SE1, SE2, SE3, SE4;-511,805181
07.06.2024/06:00;SE1, SE2, SE3, SE4;-544,966141
07.06.2024/06:15;SE1, SE2, SE3, SE4;-550,473321
07.06.2024/06:30;SE1, SE2, SE3, SE4;-557,343532
07.06.2024/06:45;SE1, SE2, SE3, SE4;-561,578272
07.06.2024/07:00;SE1, SE2, SE3, SE4;-587,468563
07.06.2024/07:15;SE1, SE2, SE3, SE4;-596,321586
07.06.2024/07:30;SE1, SE2, SE3, SE4;-602,928315
07.06.2024/07:45;SE1, SE2, SE3, SE4;-608,556812
07.06.2024/08:00;SE1, SE2, SE3, SE4;-621,693896
07.06.2024/08:15;SE1, SE2, SE3, SE4;-625,59358
07.06.2024/08:30;SE1, SE2, SE3, SE4;-630,602268
07.06.2024/08:45;SE1, SE2, SE3, SE4;-634,530225
07.06.2024/09:00;SE1, SE2, SE3, SE4;-635,70529
07.06.2024/09:15;SE1, SE2, SE3, SE4;-640,747256
07.06.2024/09:30;SE1, SE2, SE3, SE4;-637,77361
07.06.2024/09:45;SE1, SE2, SE3, SE4;-644,44091
07.06.2024/10:00;SE1, SE2, SE3, SE4;-639,079318
07.06.2024/10:15;SE1, SE2, SE3, SE4;-638,688242
07.06.2024/10:30;SE1, SE2, SE3, SE4;-643,460808
07.06.2024/10:45;SE1, SE2, SE3, SE4;-649,956577
07.06.2024/11:00;SE1, SE2, SE3, SE4;-644,078406
07.06.2024/11:15;SE1, SE2, SE3, SE4;-646,788843
07.06.2024/11:30;SE1, SE2, SE3, SE4;-647,541021
07.06.2024/11:45;SE1, SE2, SE3, SE4;-648,696524
07.06.2024/12:00;SE1, SE2, SE3, SE4;-639,520067
07.06.2024/12:15;SE1, SE2, SE3, SE4;-635,531781
07.06.2024/12:30;SE1, SE2, SE3, SE4;-631,809322
07.06.2024/12:45;SE1, SE2, SE3, SE4;-633,437501
07.06.2024/13:00;SE1, SE2, SE3, SE4;-628,84459
07.06.2024/13:15;SE1, SE2, SE3, SE4;-631,337209
07.06.2024/13:30;SE1, SE2, SE3, SE4;-629,624553
07.06.2024/13:45;SE1, SE2, SE3, SE4;-633,178769
07.06.2024/14:00;SE1, SE2, SE3, SE4;-634,689094
07.06.2024/14:15;SE1, SE2, SE3, SE4;-626,173689
07.06.2024/14:30;SE1, SE2, SE3, SE4;-636,137063
07.06.2024/14:45;SE1, SE2, SE3, SE4;-628,623916
07.06.2024/15:00;SE1, SE2, SE3, SE4;-661,319183
07.06.2024/15:15;SE1, SE2, SE3, SE4;-660,823956
07.06.2024/15:30;SE1, SE2, SE3, SE4;-663,77493
07.06.2024/15:45;SE1, SE2, SE3, SE4;-667,398364
07.06.2024/16:00;SE1, SE2, SE3, SE4;-704,118282
07.06.2024/16:15;SE1, SE2, SE3, SE4;-703,053341
07.06.2024/16:30;SE1, SE2, SE3, SE4;-701,117888
07.06.2024/16:45;SE1, SE2, SE3, SE4;-698,495943
07.06.2024/17:00;SE1, SE2, SE3, SE4;-720,140054
07.06.2024/17:15;SE1, SE2, SE3, SE4;-715,551877
07.06.2024/17:30;SE1, SE2, SE3, SE4;-721,081814
07.06.2024/17:45;SE1, SE2, SE3, SE4;-720,268001
07.06.2024/18:00;SE1, SE2, SE3, SE4;-721,601382
07.06.2024/18:15;SE1, SE2, SE3, SE4;-717,376436
07.06.2024/18:30;SE1, SE2, SE3, SE4;-705,870911
07.06.2024/18:45;SE1, SE2, SE3, SE4;-699,577975
07.06.2024/19:00;SE1, SE2, SE3, SE4;-680,12432
07.06.2024/19:15;SE1, SE2, SE3, SE4;-687,238371
07.06.2024/19:30;SE1, SE2, SE3, SE4;-688,869705
07.06.2024/19:45;SE1, SE2, SE3, SE4;-687,443072
07.06.2024/20:00;SE1, SE2, SE3, SE4;-665,347799
07.06.2024/20:15;SE1, SE2, SE3, SE4;-662,481799
07.06.2024/20:30;SE1, SE2, SE3, SE4;-663,315714
07.06.2024/20:45;SE1, SE2, SE3, SE4;-667,69522
07.06.2024/21:00;SE1, SE2, SE3, SE4;-668,539667
07.06.2024/21:15;SE1, SE2, SE3, SE4;-660,102941
07.06.2024/21:30;SE1, SE2, SE3, SE4;-654,345995
07.06.2024/21:45;SE1, SE2, SE3, SE4;-655,851168
07.06.2024/22:00;SE1, SE2, SE3, SE4;-628,675237
07.06.2024/22:15;SE1, SE2, SE3, SE4;-626,352195
07.06.2024/22:30;SE1, SE2, SE3, SE4;-623,183033
07.06.2024/22:45;SE1, SE2, SE3, SE4;-622,538413
07.06.2024/23:00;SE1, SE2, SE3, SE4;-583,960597
07.06.2024/23:15;SE1, SE2, SE3, SE4;-579,641929
07.06.2024/23:30;SE1, SE2, SE3, SE4;-578,079573
07.06.2024/23:45;SE1, SE2, SE3, SE4;-574,02359
08.06.2024/00:00;SE1, SE2, SE3, SE4;-547,40697
08.06.2024/00:15;SE1, SE2, SE3, SE4;-547,74894
08.06.2024/00:30;SE1, SE2, SE3, SE4;-542,362652
08.06.2024/00:45;SE1, SE2, SE3, SE4;-541,476527
08.06.2024/01:00;SE1, SE2, SE3, SE4;-530,159583
08.06.2024/01:15;SE1, SE2, SE3, SE4;-527,996584
08.06.2024/01:30;SE1, SE2, SE3, SE4;-526,281977
08.06.2024/01:45;SE1, SE2, SE3, SE4;-525,884572
08.06.2024/02:00;SE1, SE2, SE3, SE4;-511,372056
08.06.2024/02:15;SE1, SE2, SE3, SE4;-511,392369
08.06.2024/02:30;SE1, SE2, SE3, SE4;-512,689279
08.06.2024/02:45;SE1, SE2, SE3, SE4;-507,807493
08.06.2024/03:00;SE1, SE2, SE3, SE4;-486,415237
08.06.2024/03:15;SE1, SE2, SE3, SE4;-490,029089
08.06.2024/03:30;SE1, SE2, SE3, SE4;-491,846835
08.06.2024/03:45;SE1, SE2, SE3, SE4;-493,826105
08.06.2024/04:00;SE1, SE2, SE3, SE4;-480,823966
08.06.2024/04:15;SE1, SE2, SE3, SE4;-480,208378
08.06.2024/04:30;SE1, SE2, SE3, SE4;-476,761761
08.06.2024/04:45;SE1, SE2, SE3, SE4;-478,428608
08.06.2024/05:00;SE1, SE2, SE3, SE4;-478,551416
08.06.2024/05:15;SE1, SE2, SE3, SE4;-477,235882
08.06.2024/05:30;SE1, SE2, SE3, SE4;-475,410295
08.06.2024/05:45;SE1, SE2, SE3, SE4;-475,620404
08.06.2024/06:00;SE1, SE2, SE3, SE4;-494,74109
08.06.2024/06:15;SE1, SE2, SE3, SE4;-502,588607
08.06.2024/06:30;SE1, SE2, SE3, SE4;-510,697293
08.06.2024/06:45;SE1, SE2, SE3, SE4;-520,270941
08.06.2024/07:00;SE1, SE2, SE3, SE4;-558,078301
08.06.2024/07:15;SE1, SE2, SE3, SE4;-566,086044
08.06.2024/07:30;SE1, SE2, SE3, SE4;-574,436979
08.06.2024/07:45;SE1, SE2, SE3, SE4;-584,99461
08.06.2024/08:00;SE1, SE2, SE3, SE4;-616,733514
08.06.2024/08:15;SE1, SE2, SE3, SE4;-624,530803
08.06.2024/08:30;SE1, SE2, SE3, SE4;-630,186095
08.06.2024/08:45;SE1, SE2, SE3, SE4;-630,356903
08.06.2024/09:00;SE1, SE2, SE3, SE4;-646,887931
08.06.2024/09:15;SE1, SE2, SE3, SE4;-654,232322
08.06.2024/09:30;SE1, SE2, SE3, SE4;-655,906334
08.06.2024/09:45;SE1, SE2, SE3, SE4;-659,354865
08.06.2024/10:00;SE1, SE2, SE3, SE4;-674,13836
08.06.2024/10:15;SE1, SE2, SE3, SE4;-669,43415
08.06.2024/10:30;SE1, SE2, SE3, SE4;-673,030458
08.06.2024/10:45;SE1, SE2, SE3, SE4;-669,70648
08.06.2024/11:00;SE1, SE2, SE3, SE4;-679,321885
08.06.2024/11:15;SE1, SE2, SE3, SE4;-676,945521
08.06.2024/11:30;SE1, SE2, SE3, SE4;-674,542957
08.06.2024/11:45;SE1, SE2, SE3, SE4;-679,511856
08.06.2024/12:00;SE1, SE2, SE3, SE4;-675,077434
08.06.2024/12:15;SE1, SE2, SE3, SE4;-666,141666
08.06.2024/12:30;SE1, SE2, SE3, SE4;-666,8721
08.06.2024/12:45;SE1, SE2, SE3, SE4;-673,453458
08.06.2024/13:00;SE1, SE2, SE3, SE4;-671,615098
08.06.2024/13:15;SE1, SE2, SE3, SE4;-665,637067
08.06.2024/13:30;SE1, SE2, SE3, SE4;-659,324681
08.06.2024/13:45;SE1, SE2, SE3, SE4;-660,367532
08.06.2024/14:00;SE1, SE2, SE3, SE4;-667,38064
08.06.2024/14:15;SE1, SE2, SE3, SE4;-662,293183
08.06.2024/14:30;SE1, SE2, SE3, SE4;-668,547411
08.06.2024/14:45;SE1, SE2, SE3, SE4;-672,337136
08.06.2024/15:00;SE1, SE2, SE3, SE4;-685,627959
08.06.2024/15:15;SE1, SE2, SE3, SE4;-690,989329
08.06.2024/15:30;SE1, SE2, SE3, SE4;-702,288123
08.06.2024/15:45;SE1, SE2, SE3, SE4;-706,993901
08.06.2024/16:00;SE1, SE2, SE3, SE4;-738,730826
08.06.2024/16:15;SE1, SE2, SE3, SE4;-738,155744
08.06.2024/16:30;SE1, SE2, SE3, SE4;-741,099298
08.06.2024/16:45;SE1, SE2, SE3, SE4;-735,856632
08.06.2024/17:00;SE1, SE2, SE3, SE4;-759,663453
08.06.2024/17:15;SE1, SE2, SE3, SE4;-755,493845
08.06.2024/17:30;SE1, SE2, SE3, SE4;-754,294163
08.06.2024/17:45;SE1, SE2, SE3, SE4;-753,199872
08.06.2024/18:00;SE1, SE2, SE3, SE4;-746,931479
08.06.2024/18:15;SE1, SE2, SE3, SE4;-739,369315
08.06.2024/18:30;SE1, SE2, SE3, SE4;-735,029931
08.06.2024/18:45;SE1, SE2, SE3, SE4;-734,550235
08.06.2024/19:00;SE1, SE2, SE3, SE4;-714,214987
08.06.2024/19:15;SE1, SE2, SE3, SE4;-712,256038
08.06.2024/19:30;SE1, SE2, SE3, SE4;-710,925787
08.06.2024/19:45;SE1, SE2, SE3, SE4;-707,803937
08.06.2024/20:00;SE1, SE2, SE3, SE4;-686,640063
08.06.2024/20:15;SE1, SE2, SE3, SE4;-686,511382
08.06.2024/20:30;SE1, SE2, SE3, SE4;-681,181721
08.06.2024/20:45;SE1, SE2, SE3, SE4;-688,042426
08.06.2024/21:00;SE1, SE2, SE3, SE4;-673,293938
08.06.2024/21:15;SE1, SE2, SE3, SE4;-676,838987
08.06.2024/21:30;SE1, SE2, SE3, SE4;-675,639673
08.06.2024/21:45;SE1, SE2, SE3, SE4;-673,881336
08.06.2024/22:00;SE1, SE2, SE3, SE4;-642,549573
08.06.2024/22:15;SE1, SE2, SE3, SE4;-639,07206
08.06.2024/22:30;SE1, SE2, SE3, SE4;-635,905102
08.06.2024/22:45;SE1, SE2, SE3, SE4;-633,227246
08.06.2024/23:00;SE1, SE2, SE3, SE4;-594,526004
08.06.2024/23:15;SE1, SE2, SE3, SE4;-597,220884
08.06.2024/23:30;SE1, SE2, SE3, SE4;-594,379752
08.06.2024/23:45;SE1, SE2, SE3, SE4;-589,766479
09.06.2024/00:00;SE1, SE2, SE3, SE4;-557,823161
09.06.2024/00:15;SE1, SE2, SE3, SE4;-561,816632
09.06.2024/00:30;SE1, SE2, SE3, SE4;-564,995519
09.06.2024/00:45;SE1, SE2, SE3, SE4;-563,361899
09.06.2024/01:00;SE1, SE2, SE3, SE4;-554,420987
09.06.2024/01:15;SE1, SE2, SE3, SE4;-549,297694
09.06.2024/01:30;SE1, SE2, SE3, SE4;-551,894019
09.06.2024/01:45;SE1, SE2, SE3, SE4;-551,040605
09.06.2024/02:00;SE1, SE2, SE3, SE4;-535,634618
09.06.2024/02:15;SE1, SE2, SE3, SE4;-538,412526
09.06.2024/02:30;SE1, SE2, SE3, SE4;-534,601673
09.06.2024/02:45;SE1, SE2, SE3, SE4;-530,305634
09.06.2024/03:00;SE1, SE2, SE3, SE4;-512,514938
09.06.2024/03:15;SE1, SE2, SE3, SE4;-512,069358
09.06.2024/03:30;SE1, SE2, SE3, SE4;-511,953372
09.06.2024/03:45;SE1, SE2, SE3, SE4;-511,061237
09.06.2024/04:00;SE1, SE2, SE3, SE4;-501,708962
09.06.2024/04:15;SE1, SE2, SE3, SE4;-500,28507
09.06.2024/04:30;SE1, SE2, SE3, SE4;-503,373752
09.06.2024/04:45;SE1, SE2, SE3, SE4;-512,073783
09.06.2024/05:00;SE1, SE2, SE3, SE4;-504,158156
09.06.2024/05:15;SE1, SE2, SE3, SE4;-504,530105
09.06.2024/05:30;SE1, SE2, SE3, SE4;-507,028521
09.06.2024/05:45;SE1, SE2, SE3, SE4;-509,928842
09.06.2024/06:00;SE1, SE2, SE3, SE4;-525,496227
09.06.2024/06:15;SE1, SE2, SE3, SE4;-529,719289
09.06.2024/06:30;SE1, SE2, SE3, SE4;-540,983108
09.06.2024/06:45;SE1, SE2, SE3, SE4;-550,634859
09.06.2024/07:00;SE1, SE2, SE3, SE4;-581,989759
09.06.2024/07:15;SE1, SE2, SE3, SE4;-595,452911
09.06.2024/07:30;SE1, SE2, SE3, SE4;-607,773151
09.06.2024/07:45;SE1, SE2, SE3, SE4;-613,339169
09.06.2024/08:00;SE1, SE2, SE3, SE4;-649,056339
09.06.2024/08:15;SE1, SE2, SE3, SE4;-655,902999
09.06.2024/08:30;SE1, SE2, SE3, SE4;-663,591045
09.06.2024/08:45;SE1, SE2, SE3, SE4;-672,763614
09.06.2024/09:00;SE1, SE2, SE3, SE4;-688,945089
09.06.2024/09:15;SE1, SE2, SE3, SE4;-692,965212
09.06.2024/09:30;SE1, SE2, SE3, SE4;-704,473935
09.06.2024/09:45;SE1, SE2, SE3, SE4;-711,40372
09.06.2024/10:00;SE1, SE2, SE3, SE4;-718,814264
09.06.2024/10:15;SE1, SE2, SE3, SE4;-720,672808
09.06.2024/10:30;SE1, SE2, SE3, SE4;-733,447238
09.06.2024/10:45;SE1, SE2, SE3, SE4;-738,973134
09.06.2024/11:00;SE1, SE2, SE3, SE4;-748,08502
09.06.2024/11:15;SE1, SE2, SE3, SE4;-749,547273
09.06.2024/11:30;SE1, SE2, SE3, SE4;-739,328013
09.06.2024/11:45;SE1, SE2, SE3, SE4;-731,7411
09.06.2024/12:00;SE1, SE2, SE3, SE4;-731,051206
09.06.2024/12:15;SE1, SE2, SE3, SE4;-733,49129
09.06.2024/12:30;SE1, SE2, SE3, SE4;-743,237704
09.06.2024/12:45;SE1, SE2, SE3, SE4;-748,047703
09.06.2024/13:00;SE1, SE2, SE3, SE4;-737,093425
09.06.2024/13:15;SE1, SE2, SE3, SE4;-727,384409
09.06.2024/13:30;SE1, SE2, SE3, SE4;-729,234641
09.06.2024/13:45;SE1, SE2, SE3, SE4;-725,864737
09.06.2024/14:00;SE1, SE2, SE3, SE4;-720,048576
09.06.2024/14:15;SE1, SE2, SE3, SE4;-730,178954
09.06.2024/14:30;SE1, SE2, SE3, SE4;-732,017691
09.06.2024/14:45;SE1, SE2, SE3, SE4;-731,417125
09.06.2024/15:00;SE1, SE2, SE3, SE4;-766,753132
09.06.2024/15:15;SE1, SE2, SE3, SE4;-757,984237
09.06.2024/15:30;SE1, SE2, SE3, SE4;-755,704769
09.06.2024/15:45;SE1, SE2, SE3, SE4;-759,440059
09.06.2024/16:00;SE1, SE2, SE3, SE4;-801,36454
09.06.2024/16:15;SE1, SE2, SE3, SE4;-813,151368
09.06.2024/16:30;SE1, SE2, SE3, SE4;-803,38999
09.06.2024/16:45;SE1, SE2, SE3, SE4;-799,99178
09.06.2024/17:00;SE1, SE2, SE3, SE4;-829,244755
09.06.2024/17:15;SE1, SE2, SE3, SE4;-828,047209
09.06.2024/17:30;SE1, SE2, SE3, SE4;-818,050787
09.06.2024/17:45;SE1, SE2, SE3, SE4;-818,506512
09.06.2024/18:00;SE1, SE2, SE3, SE4;-812,641922
09.06.2024/18:15;SE1, SE2, SE3, SE4;-819,035938
09.06.2024/18:30;SE1, SE2, SE3, SE4;-810,252397
09.06.2024/18:45;SE1, SE2, SE3, SE4;-798,322287
09.06.2024/19:00;SE1, SE2, SE3, SE4;-792,464842
09.06.2024/19:15;SE1, SE2, SE3, SE4;-784,103833
09.06.2024/19:30;SE1, SE2, SE3, SE4;-777,693227
09.06.2024/19:45;SE1, SE2, SE3, SE4;-772,56358
09.06.2024/20:00;SE1, SE2, SE3, SE4;-751,836081
09.06.2024/20:15;SE1, SE2, SE3, SE4;-745,716367
09.06.2024/20:30;SE1, SE2, SE3, SE4;-752,883998
09.06.2024/20:45;SE1, SE2, SE3, SE4;-749,212794
09.06.2024/21:00;SE1, SE2, SE3, SE4;-727,293526
09.06.2024/21:15;SE1, SE2, SE3, SE4;-723,211904
09.06.2024/21:30;SE1, SE2, SE3, SE4;-721,581515
09.06.2024/21:45;SE1, SE2, SE3, SE4;-709,560554
09.06.2024/22:00;SE1, SE2, SE3, SE4;-662,95472
09.06.2024/22:15;SE1, SE2, SE3, SE4;-656,007447
09.06.2024/22:30;SE1, SE2, SE3, SE4;-654,391646
09.06.2024/22:45;SE1, SE2, SE3, SE4;-652,120754
09.06.2024/23:00;SE1, SE2, SE3, SE4;-609,964885
09.06.2024/23:15;SE1, SE2, SE3, SE4;-607,425582
09.06.2024/23:30;SE1, SE2, SE3, SE4;-603,046693
09.06.2024/23:45;SE1, SE2, SE3, SE4;-596,666841
10.06.2024/00:00;SE1, SE2, SE3, SE4;-575,59821
10.06.2024/00:15;SE1, SE2, SE3, SE4;-568,079972
10.06.2024/00:30;SE1, SE2, SE3, SE4;-563,167479
10.06.2024/00:45;SE1, SE2, SE3, SE4;-561,13902
10.06.2024/01:00;SE1, SE2, SE3, SE4;-558,913316
10.06.2024/01:15;SE1, SE2, SE3, SE4;-553,557033
10.06.2024/01:30;SE1, SE2, SE3, SE4;-549,268754
10.06.2024/01:45;SE1, SE2, SE3, SE4;-548,469337
10.06.2024/02:00;SE1, SE2, SE3, SE4;-538,778352
10.06.2024/02:15;SE1, SE2, SE3, SE4;-537,093932
10.06.2024/02:30;SE1, SE2, SE3, SE4;-534,680643
10.06.2024/02:45;SE1, SE2, SE3, SE4;-533,519913
10.06.2024/03:00;SE1, SE2, SE3, SE4;-521,622925
10.06.2024/03:15;SE1, SE2, SE3, SE4;-520,956347
10.06.2024/03:30;SE1, SE2, SE3, SE4;-519,333924
10.06.2024/03:45;SE1, SE2, SE3, SE4;-516,440852
10.06.2024/04:00;SE1, SE2, SE3, SE4;-530,801768
10.06.2024/04:15;SE1, SE2, SE3, SE4;-534,290352
10.06.2024/04:30;SE1, SE2, SE3, SE4;-533,984604
10.06.2024/04:45;SE1, SE2, SE3, SE4;-532,355392
10.06.2024/05:00;SE1, SE2, SE3, SE4;-591,047601
10.06.2024/05:15;SE1, SE2, SE3, SE4;-589,145207
10.06.2024/05:30;SE1, SE2, SE3, SE4;-580,789878
10.06.2024/05:45;SE1, SE2, SE3, SE4;-578,677954
10.06.2024/06:00;SE1, SE2, SE3, SE4;-639,541987
10.06.2024/06:15;SE1, SE2, SE3, SE4;-634,563581
10.06.2024/06:30;SE1, SE2, SE3, SE4;-634,276553
10.06.2024/06:45;SE1, SE2, SE3, SE4;-632,952055
10.06.2024/07:00;SE1, SE2, SE3, SE4;-655,215566
10.06.2024/07:15;SE1, SE2, SE3, SE4;-659,945691
10.06.2024/07:30;SE1, SE2, SE3, SE4;-655,634401
10.06.2024/07:45;SE1, SE2, SE3, SE4;-653,804761
10.06.2024/08:00;SE1, SE2, SE3, SE4;-671,515805
10.06.2024/08:15;SE1, SE2, SE3, SE4;-668,993753
10.06.2024/08:30;SE1, SE2, SE3, SE4;-668,814858
10.06.2024/08:45;SE1, SE2, SE3, SE4;-669,497053
10.06.2024/09:00;SE1, SE2, SE3, SE4;-668,523787
10.06.2024/09:15;SE1, SE2, SE3, SE4;-676,581918
10.06.2024/09:30;SE1, SE2, SE3, SE4;-679,177763
10.06.2024/09:45;SE1, SE2, SE3, SE4;-680,320549
10.06.2024/10:00;SE1, SE2, SE3, SE4;-672,445235
10.06.2024/10:15;SE1, SE2, SE3, SE4;-678,588984
10.06.2024/10:30;SE1, SE2, SE3, SE4;-688,535868
10.06.2024/10:45;SE1, SE2, SE3, SE4;-701,33706
10.06.2024/11:00;SE1, SE2, SE3, SE4;-672,911249
10.06.2024/11:15;SE1, SE2, SE3, SE4;-684,072811
10.06.2024/11:30;SE1, SE2, SE3, SE4;-689,994923
10.06.2024/11:45;SE1, SE2, SE3, SE4;-693,273579
10.06.2024/12:00;SE1, SE2, SE3, SE4;-678,098849
10.06.2024/12:15;SE1, SE2, SE3, SE4;-668,526159
10.06.2024/12:30;SE1, SE2, SE3, SE4;-669,425974
10.06.2024/12:45;SE1, SE2, SE3, SE4;-665,8976
10.06.2024/13:00;SE1, SE2, SE3, SE4;-667,683576
10.06.2024/13:15;SE1, SE2, SE3, SE4;-667,752696
10.06.2024/13:30;SE1, SE2, SE3, SE4;-668,034923
10.06.2024/13:45;SE1, SE2, SE3, SE4;-670,830181
10.06.2024/14:00;SE1, SE2, SE3, SE4;-683,330169
10.06.2024/14:15;SE1, SE2, SE3, SE4;-692,185349
10.06.2024/14:30;SE1, SE2, SE3, SE4;-684,854584
10.06.2024/14:45;SE1, SE2, SE3, SE4;-678,240532
10.06.2024/15:00;SE1, SE2, SE3, SE4;-713,016434
10.06.2024/15:15;SE1, SE2, SE3, SE4;-718,976758
10.06.2024/15:30;SE1, SE2, SE3, SE4;-724,341122
10.06.2024/15:45;SE1, SE2, SE3, SE4;-731,499691
10.06.2024/16:00;SE1, SE2, SE3, SE4;-769,714585
10.06.2024/16:15;SE1, SE2, SE3, SE4;-777,059642
10.06.2024/16:30;SE1, SE2, SE3, SE4;-776,114411
10.06.2024/16:45;SE1, SE2, SE3, SE4;-780,363249
10.06.2024/17:00;SE1, SE2, SE3, SE4;-788,364453
10.06.2024/17:15;SE1, SE2, SE3, SE4;-782,22753
10.06.2024/17:30;SE1, SE2, SE3, SE4;-779,243954
10.06.2024/17:45;SE1, SE2, SE3, SE4;-777,012872
10.06.2024/18:00;SE1, SE2, SE3, SE4;-781,478844
10.06.2024/18:15;SE1, SE2, SE3, SE4;-771,492609
10.06.2024/18:30;SE1, SE2, SE3, SE4;-764,630697
10.06.2024/18:45;SE1, SE2, SE3, SE4;-759,558194
10.06.2024/19:00;SE1, SE2, SE3, SE4;-754,657596
10.06.2024/19:15;SE1, SE2, SE3, SE4;-750,780324
10.06.2024/19:30;SE1, SE2, SE3, SE4;-747,160651
10.06.2024/19:45;SE1, SE2, SE3, SE4;-741,709289
10.06.2024/20:00;SE1, SE2, SE3, SE4;-724,948614
10.06.2024/20:15;SE1, SE2, SE3, SE4;-722,867647
10.06.2024/20:30;SE1, SE2, SE3, SE4;-720,380117
10.06.2024/20:45;SE1, SE2, SE3, SE4;-718,363784
10.06.2024/21:00;SE1, SE2, SE3, SE4;-700,446549
10.06.2024/21:15;SE1, SE2, SE3, SE4;-697,384092
10.06.2024/21:30;SE1, SE2, SE3, SE4;-694,734174
10.06.2024/21:45;SE1, SE2, SE3, SE4;-689,941293
10.06.2024/22:00;SE1, SE2, SE3, SE4;-641,115723
10.06.2024/22:15;SE1, SE2, SE3, SE4;-637,66128
10.06.2024/22:30;SE1, SE2, SE3, SE4;-633,131009
10.06.2024/22:45;SE1, SE2, SE3, SE4;-631,062047
10.06.2024/23:00;SE1, SE2, SE3, SE4;-589,631232
10.06.2024/23:15;SE1, SE2, SE3, SE4;-584,726858
10.06.2024/23:30;SE1, SE2, SE3, SE4;-583,009972
10.06.2024/23:45;SE1, SE2, SE3, SE4;-581,000317
11.06.2024/00:00;SE1, SE2, SE3, SE4;-557,983785
11.06.2024/00:15;SE1, SE2, SE3, SE4;-552,667269
11.06.2024/00:30;SE1, SE2, SE3, SE4;-548,828461
11.06.2024/00:45;SE1, SE2, SE3, SE4;-547,763078
11.06.2024/01:00;SE1, SE2, SE3, SE4;-543,027708
